telegraph_id,title,brief,content,author,subject_names,stock_count,share_url,public_ts,fetch_ts_utc,source_name,source_url,source_mode
sina_4798734,【以军称打死伊朗圣城旅指挥官】以色列国防军今天（4月6日）发布声明称，5日，以色列空军根据以色列国防军提供的精确情报，在德黑兰发动空袭，打死了自2019年起担任伊朗圣城旅特种作战部队指挥官的阿斯加尔·巴盖里。以色列方面称，巴盖策划并实施了多起针对以色列国防军以及以色列和美国公民的袭击。（CCTV国际时讯）,【以军称打死伊朗圣城旅指挥官】以色列国防军今天（4月6日）发布声明称，5日，以色列空军根据以色列国防军提供的精确情报，在德黑兰发动空袭，打死了自2019年起担任伊朗圣城旅特种作战部队指挥官的阿斯加尔·巴盖里。以色列方面称，巴盖策划并实施了多起针对以色列国防军以及以色列和美国公民的袭击。（CCTV国际时讯）,【以军称打死伊朗圣城旅指挥官】以色列国防军今天（4月6日）发布声明称，5日，以色列空军根据以色列国防军提供的精确情报，在德黑兰发动空袭，打死了自2019年起担任伊朗圣城旅特种作战部队指挥官的阿斯加尔·巴盖里。以色列方面称，巴盖策划并实施了多起针对以色列国防军以及以色列和美国公民的袭击。（CCTV国际时讯）,,,0,https://wap.cj.sina.cn/pc/7x24/4798734,2026-04-06 19:52:30,2026-04-06 12:11:05,新浪财经7x24,https://finance.sina.com.cn/7x24/,internal_only_probe
sina_4798733,"在乌克兰武装部队发动袭击后， ""Belorechenskaya""煤矿断电，所有矿工均已获救。","在乌克兰武装部队发动袭击后， ""Belorechenskaya""煤矿断电，所有矿工均已获救。","在乌克兰武装部队发动袭击后， ""Belorechenskaya""煤矿断电，所有矿工均已获救。",,,0,https://wap.cj.sina.cn/pc/7x24/4798733,2026-04-06 19:52:06,2026-04-06 12:11:05,新浪财经7x24,https://finance.sina.com.cn/7x24/,internal_only_probe
sina_4798732,Ericsenz Capital首席投资官Damien Loh：许多比特币空头仓位是在周末建立的，在特朗普发表言论后，中东紧张局势再次升温。欧洲和亚洲周一的假日加剧了低流动性环境下的波动。比特币已不再是整体风险偏好的可靠替代指标，当市场今天开盘时，空头仓位转向股指期货以及部分仓位回补，在流动性不足的情况下引发了轧空上涨。,Ericsenz Capital首席投资官Damien Loh：许多比特币空头仓位是在周末建立的，在特朗普发表言论后，中东紧张局势再次升温。欧洲和亚洲周一的假日加剧了低流动性环境下的波动。比特币已不再是整体风险偏好的可靠替代指标，当市场今天开盘时，空头仓位转向股指期货以及部分仓位回补，在流动性不足的情况下引发了轧空上涨。,Ericsenz Capital首席投资官Damien Loh：许多比特币空头仓位是在周末建立的，在特朗普发表言论后，中东紧张局势再次升温。欧洲和亚洲周一的假日加剧了低流动性环境下的波动。比特币已不再是整体风险偏好的可靠替代指标，当市场今天开盘时，空头仓位转向股指期货以及部分仓位回补，在流动性不足的情况下引发了轧空上涨。,,,0,https://wap.cj.sina.cn/pc/7x24/4798732,2026-04-06 19:50:51,2026-04-06 12:11:05,新浪财经7x24,https://finance.sina.com.cn/7x24/,internal_only_probe
sina_4798731,伊朗外长： 侵略者很快将见识我们的力量。,伊朗外长： 侵略者很快将见识我们的力量。,伊朗外长： 侵略者很快将见识我们的力量。,,,0,https://wap.cj.sina.cn/pc/7x24/4798731,2026-04-06 19:49:57,2026-04-06 12:11:05,新浪财经7x24,https://finance.sina.com.cn/7x24/,internal_only_probe
sina_4798730,以色列国防军：经过数小时的密集努力和行动，国家救援队、后方司令部搜救旅和紧急救援组织的成员找到了 4 名被困在废墟下的遇难者遗体。,以色列国防军：经过数小时的密集努力和行动，国家救援队、后方司令部搜救旅和紧急救援组织的成员找到了 4 名被困在废墟下的遇难者遗体。,以色列国防军：经过数小时的密集努力和行动，国家救援队、后方司令部搜救旅和紧急救援组织的成员找到了 4 名被困在废墟下的遇难者遗体。,,,0,https://wap.cj.sina.cn/pc/7x24/4798730,2026-04-06 19:49:21,2026-04-06 12:11:05,新浪财经7x24,https://finance.sina.com.cn/7x24/,internal_only_probe
sina_4798729,塔斯尼姆通讯社引述布什尔省副省长消息称，伊朗阿萨鲁耶石油化工生产装置受损。,塔斯尼姆通讯社引述布什尔省副省长消息称，伊朗阿萨鲁耶石油化工生产装置受损。,塔斯尼姆通讯社引述布什尔省副省长消息称，伊朗阿萨鲁耶石油化工生产装置受损。,,,0,https://wap.cj.sina.cn/pc/7x24/4798729,2026-04-06 19:48:55,2026-04-06 12:11:05,新浪财经7x24,https://finance.sina.com.cn/7x24/,internal_only_probe
sina_4798728,伊朗方面称，在美国 — 犹太复国主义敌人再次袭击帕尔斯经济能源特区后，多套石化生产装置受损；受损程度仍在调查中，目前暂无人员伤亡报告。,伊朗方面称，在美国 — 犹太复国主义敌人再次袭击帕尔斯经济能源特区后，多套石化生产装置受损；受损程度仍在调查中，目前暂无人员伤亡报告。,伊朗方面称，在美国 — 犹太复国主义敌人再次袭击帕尔斯经济能源特区后，多套石化生产装置受损；受损程度仍在调查中，目前暂无人员伤亡报告。,,,0,https://wap.cj.sina.cn/pc/7x24/4798728,2026-04-06 19:48:22,2026-04-06 12:11:05,新浪财经7x24,https://finance.sina.com.cn/7x24/,internal_only_probe
sina_4798727,【4月6日《新闻联播》主要内容】今天《新闻联播》主要内容有：1.【新思想引领新征程】加快构建新型能源体系 提升能源安全保障能力； 2.新场景激发新动能 释放假期消费市场潜力； 3.清明假期全社会跨区域人员流动量预计8.4亿人次； 4.铭记历史 缅怀先烈 红色旅游升温； 5.欢度假期 游人尽享好春光； 6.【“十五五”新图景】城市更新：中国城市高质量发展的新引擎； 7.多项举措保障清明假期新能源汽车用电需求； 8.国内联播快讯： （1）清明期间绿色低碳祭扫占63.58%； （2）清明假期全国安全形势总体平稳； （3）六部门提出5方面16条举措推动电子商务发展； （4）第139届广交会境外采购商预登记人数已超19万； （5）一季度深圳港外贸集装箱吞吐量超800万标箱； （6）2026年电影清明档总票房近3亿元； （7）南方雨势仍强 东北雨雪持续； （8）《城市风华录》兰州篇今晚播出； 9.美以称打击伊朗政权目标 伊朗称打击以色列石化设施和美军基地： （1）美威胁猛烈轰炸伊朗发电厂和大桥 伊朗称须继续封锁霍尔木兹海峡； （2）伊朗披露美搜寻战机飞行员行动细节 美称成功救出飞行员； （3）美众院少数党领袖称对伊朗战争“鲁莽且代价高昂”； 10.以称扩大黎巴嫩南部地面攻势 黎真主党打击以境内目标 伊拉克民兵武装称持续打击美国目标 美称袭击美外交人员的组织与伊朗有关； 11.日本民众集会反对高市政府危险政策； 12.国际联播快讯： （1）主要产油国宣布5月继续增产； （2）多机构称中东紧张局势严重威胁非洲经济； （3）塞尔维亚境内“土耳其溪”管道发现爆炸物； （4）澳大利亚多地加油站燃料供应紧张； （5）日本福岛第二核电站冷却系统因故障停运； 13.春天里的中国。,【4月6日《新闻联播》主要内容】今天《新闻联播》主要内容有：1.【新思想引领新征程】加快构建新型能源体系 提升能源安全保障能力； 2.新场景激发新动能 释放假期消费市场潜力； 3.清明假期全社会跨区域人员流动量预计8.4亿人次； 4.铭记历史 缅怀先烈 红色旅游升温； 5.欢度假期 游人尽享好春光； 6.【“十五五”新图景】城市更新：中国城市高质量发展的新引擎； 7.多项举措保障清明假期新能源汽车用电需求； 8.国内联播快讯： （1）清明期间绿色低碳祭扫占63.58%； （2）清明假期全国安全形势总体平稳； （3）六部门提出5方面16条举措推动电子商务发展； （4）第139届广交会境外采购商预登记人数已超19万； （5）一季度深圳港外贸集装箱吞吐量超800万标箱； （6）2026年电影清明档总票房近3亿元； （7）南方雨势仍强 东北雨雪持续； （8）《城市风华录》兰州篇今晚播出； 9.美以称打击伊朗政权目标 伊朗称打击以色列石化设施和美军基地： （1）美威胁猛烈轰炸伊朗发电厂和大桥 伊朗称须继续封锁霍尔木兹海峡； （2）伊朗披露美搜寻战机飞行员行动细节 美称成功救出飞行员； （3）美众院少数党领袖称对伊朗战争“鲁莽且代价高昂”； 10.以称扩大黎巴嫩南部地面攻势 黎真主党打击以境内目标 伊拉克民兵武装称持续打击美国目标 美称袭击美外交人员的组织与伊朗有关； 11.日本民众集会反对高市政府危险政策； 12.国际联播快讯： （1）主要产油国宣布5月继续增产； （2）多机构称中东紧张局势严重威胁非洲经济； （3）塞尔维亚境内“土耳其溪”管道发现爆炸物； （4）澳大利亚多地加油站燃料供应紧张； （5）日本福岛第二核电站冷却系统因故障停运； 13.春天里的中国。,【4月6日《新闻联播》主要内容】今天《新闻联播》主要内容有：1.【新思想引领新征程】加快构建新型能源体系 提升能源安全保障能力； 2.新场景激发新动能 释放假期消费市场潜力； 3.清明假期全社会跨区域人员流动量预计8.4亿人次； 4.铭记历史 缅怀先烈 红色旅游升温； 5.欢度假期 游人尽享好春光； 6.【“十五五”新图景】城市更新：中国城市高质量发展的新引擎； 7.多项举措保障清明假期新能源汽车用电需求； 8.国内联播快讯： （1）清明期间绿色低碳祭扫占63.58%； （2）清明假期全国安全形势总体平稳； （3）六部门提出5方面16条举措推动电子商务发展； （4）第139届广交会境外采购商预登记人数已超19万； （5）一季度深圳港外贸集装箱吞吐量超800万标箱； （6）2026年电影清明档总票房近3亿元； （7）南方雨势仍强 东北雨雪持续； （8）《城市风华录》兰州篇今晚播出； 9.美以称打击伊朗政权目标 伊朗称打击以色列石化设施和美军基地： （1）美威胁猛烈轰炸伊朗发电厂和大桥 伊朗称须继续封锁霍尔木兹海峡； （2）伊朗披露美搜寻战机飞行员行动细节 美称成功救出飞行员； （3）美众院少数党领袖称对伊朗战争“鲁莽且代价高昂”； 10.以称扩大黎巴嫩南部地面攻势 黎真主党打击以境内目标 伊拉克民兵武装称持续打击美国目标 美称袭击美外交人员的组织与伊朗有关； 11.日本民众集会反对高市政府危险政策； 12.国际联播快讯： （1）主要产油国宣布5月继续增产； （2）多机构称中东紧张局势严重威胁非洲经济； （3）塞尔维亚境内“土耳其溪”管道发现爆炸物； （4）澳大利亚多地加油站燃料供应紧张； （5）日本福岛第二核电站冷却系统因故障停运； 13.春天里的中国。,,,0,https://wap.cj.sina.cn/pc/7x24/4798727,2026-04-06 19:47:44,2026-04-06 12:11:05,新浪财经7x24,https://finance.sina.com.cn/7x24/,internal_only_probe
sina_4798726,"【比特币价格突破7万美元 市场在权衡中东停火的可能性】周一，比特币自3月25日以来首次重返7万美元上方，投资者在权衡美国总统唐纳德·特朗普升级威胁、扬言要攻击伊朗民用基础设施之际有关伊朗在寻求停火的报道。比特币一度上涨逾3.5%，一度突破70,200美元，之后回吐部分涨幅。伦敦时间上午10:35，比特币略低于70,000美元。第二大加密货币以太币一度上涨5.1%。根据CoinGlass的数据，过去24小时内，约2.73亿美元的加密货币看跌押注被平仓。特朗普周日在社交媒体上发出更严厉的威胁，称如果伊朗不重新开放霍尔木兹海峡，则将面临“地狱”之灾。特朗普暗示，如果海峡不开放，对伊朗发电厂的攻击最早可能于周二开始。","【比特币价格突破7万美元 市场在权衡中东停火的可能性】周一，比特币自3月25日以来首次重返7万美元上方，投资者在权衡美国总统唐纳德·特朗普升级威胁、扬言要攻击伊朗民用基础设施之际有关伊朗在寻求停火的报道。比特币一度上涨逾3.5%，一度突破70,200美元，之后回吐部分涨幅。伦敦时间上午10:35，比特币略低于70,000美元。第二大加密货币以太币一度上涨5.1%。根据CoinGlass的数据，过去24小时内，约2.73亿美元的加密货币看跌押注被平仓。特朗普周日在社交媒体上发出更严厉的威胁，称如果伊朗不重新开放霍尔木兹海峡，则将面临“地狱”之灾。特朗普暗示，如果海峡不开放，对伊朗发电厂的攻击最早可能于周二开始。","【比特币价格突破7万美元 市场在权衡中东停火的可能性】周一，比特币自3月25日以来首次重返7万美元上方，投资者在权衡美国总统唐纳德·特朗普升级威胁、扬言要攻击伊朗民用基础设施之际有关伊朗在寻求停火的报道。比特币一度上涨逾3.5%，一度突破70,200美元，之后回吐部分涨幅。伦敦时间上午10:35，比特币略低于70,000美元。第二大加密货币以太币一度上涨5.1%。根据CoinGlass的数据，过去24小时内，约2.73亿美元的加密货币看跌押注被平仓。特朗普周日在社交媒体上发出更严厉的威胁，称如果伊朗不重新开放霍尔木兹海峡，则将面临“地狱”之灾。特朗普暗示，如果海峡不开放，对伊朗发电厂的攻击最早可能于周二开始。",,,0,https://wap.cj.sina.cn/pc/7x24/4798726,2026-04-06 19:47:32,2026-04-06 12:11:05,新浪财经7x24,https://finance.sina.com.cn/7x24/,internal_only_probe
sina_4798725,以色列国防军6日发表声明说，以色列空军根据情报在德黑兰发动袭击，致使伊朗“圣城旅”特种作战部队一指挥官身亡。（新华社）,以色列国防军6日发表声明说，以色列空军根据情报在德黑兰发动袭击，致使伊朗“圣城旅”特种作战部队一指挥官身亡。（新华社）,以色列国防军6日发表声明说，以色列空军根据情报在德黑兰发动袭击，致使伊朗“圣城旅”特种作战部队一指挥官身亡。（新华社）,,,0,https://wap.cj.sina.cn/pc/7x24/4798725,2026-04-06 19:47:20,2026-04-06 12:11:05,新浪财经7x24,https://finance.sina.com.cn/7x24/,internal_only_probe
sina_4798724,【因车流量大 河北部分高速站口临时关闭】今天是清明假期最后一天，河北多条高速车流量较大，河北省内部分高速站口临时关闭。,【因车流量大 河北部分高速站口临时关闭】今天是清明假期最后一天，河北多条高速车流量较大，河北省内部分高速站口临时关闭。,【因车流量大 河北部分高速站口临时关闭】今天是清明假期最后一天，河北多条高速车流量较大，河北省内部分高速站口临时关闭。,,,0,https://wap.cj.sina.cn/pc/7x24/4798724,2026-04-06 19:46:38,2026-04-06 12:11:05,新浪财经7x24,https://finance.sina.com.cn/7x24/,internal_only_probe
sina_4798723,伊朗戈勒斯坦伊斯兰中心：网络警察委员会与戈勒斯坦省逊尼派周五主麻伊玛目发布针对美国和以色列的圣战教令。,伊朗戈勒斯坦伊斯兰中心：网络警察委员会与戈勒斯坦省逊尼派周五主麻伊玛目发布针对美国和以色列的圣战教令。,伊朗戈勒斯坦伊斯兰中心：网络警察委员会与戈勒斯坦省逊尼派周五主麻伊玛目发布针对美国和以色列的圣战教令。,,,0,https://wap.cj.sina.cn/pc/7x24/4798723,2026-04-06 19:44:40,2026-04-06 12:11:05,新浪财经7x24,https://finance.sina.com.cn/7x24/,internal_only_probe
sina_4798722,印度财政部长：印度拥有实施资本支出计划的财政空间。,印度财政部长：印度拥有实施资本支出计划的财政空间。,印度财政部长：印度拥有实施资本支出计划的财政空间。,,,0,https://wap.cj.sina.cn/pc/7x24/4798722,2026-04-06 19:43:23,2026-04-06 12:11:05,新浪财经7x24,https://finance.sina.com.cn/7x24/,internal_only_probe
sina_4798721,【伊朗称将在适当时机公布对调解方的回应】伊朗外交部发言人巴加埃6日在德黑兰举行的新闻发布会上说，伊朗已就调解方转达的结束战争方案等问题准备好回应并将适时对外公布，但伊朗表达自身立场“并不意味着让步”。针对伊朗与美国是否存在新的结束战争方案等问题，巴加埃说，美方此前通过巴基斯坦等调解方转达包含15点内容的停火提议，当时伊方就指出，美方计划“极为过分且不合理”，伊朗绝对无法接受。（新华社）,【伊朗称将在适当时机公布对调解方的回应】伊朗外交部发言人巴加埃6日在德黑兰举行的新闻发布会上说，伊朗已就调解方转达的结束战争方案等问题准备好回应并将适时对外公布，但伊朗表达自身立场“并不意味着让步”。针对伊朗与美国是否存在新的结束战争方案等问题，巴加埃说，美方此前通过巴基斯坦等调解方转达包含15点内容的停火提议，当时伊方就指出，美方计划“极为过分且不合理”，伊朗绝对无法接受。（新华社）,【伊朗称将在适当时机公布对调解方的回应】伊朗外交部发言人巴加埃6日在德黑兰举行的新闻发布会上说，伊朗已就调解方转达的结束战争方案等问题准备好回应并将适时对外公布，但伊朗表达自身立场“并不意味着让步”。针对伊朗与美国是否存在新的结束战争方案等问题，巴加埃说，美方此前通过巴基斯坦等调解方转达包含15点内容的停火提议，当时伊方就指出，美方计划“极为过分且不合理”，伊朗绝对无法接受。（新华社）,,,0,https://wap.cj.sina.cn/pc/7x24/4798721,2026-04-06 19:41:31,2026-04-06 12:11:05,新浪财经7x24,https://finance.sina.com.cn/7x24/,internal_only_probe
sina_4798720,以色列紧急救援部门报告称，以色列中部至少发现28处爆炸点，并指责伊朗使用了集束弹药。,以色列紧急救援部门报告称，以色列中部至少发现28处爆炸点，并指责伊朗使用了集束弹药。,以色列紧急救援部门报告称，以色列中部至少发现28处爆炸点，并指责伊朗使用了集束弹药。,,,0,https://wap.cj.sina.cn/pc/7x24/4798720,2026-04-06 19:40:53,2026-04-06 12:11:05,新浪财经7x24,https://finance.sina.com.cn/7x24/,internal_only_probe
sina_4798719,【9家股份行薪酬总盘子降40亿】随着2025年上市银行年报陆续披露，银行业薪酬再次成为市场关注的焦点。股份制银行作为银行业市场化程度最高的阵营，其薪酬水平不仅反映经营冷暖，更折射出不同机构的发展战略与竞争实力。根据Wind数据统计，股份制银行中，中信银行（601998.SH，00998.HK）以59.92万元的人均薪酬位居榜首，招商银行（600036.SH，003968.HK）以56.49万元的人均薪酬紧随其后，兴业银行（601166.SH）以56.42万元位列第三，与招商银行几乎持平。2025年，9家股份行人均薪酬49.44万元，与2024年相比，整体微降约2.53%，这也表明在银行业净息差收窄、利润增速放缓的大背景下，薪酬增长已进入平稳甚至局部收缩阶段。（第一财经）,【9家股份行薪酬总盘子降40亿】随着2025年上市银行年报陆续披露，银行业薪酬再次成为市场关注的焦点。股份制银行作为银行业市场化程度最高的阵营，其薪酬水平不仅反映经营冷暖，更折射出不同机构的发展战略与竞争实力。根据Wind数据统计，股份制银行中，中信银行（601998.SH，00998.HK）以59.92万元的人均薪酬位居榜首，招商银行（600036.SH，003968.HK）以56.49万元的人均薪酬紧随其后，兴业银行（601166.SH）以56.42万元位列第三，与招商银行几乎持平。2025年，9家股份行人均薪酬49.44万元，与2024年相比，整体微降约2.53%，这也表明在银行业净息差收窄、利润增速放缓的大背景下，薪酬增长已进入平稳甚至局部收缩阶段。（第一财经）,【9家股份行薪酬总盘子降40亿】随着2025年上市银行年报陆续披露，银行业薪酬再次成为市场关注的焦点。股份制银行作为银行业市场化程度最高的阵营，其薪酬水平不仅反映经营冷暖，更折射出不同机构的发展战略与竞争实力。根据Wind数据统计，股份制银行中，中信银行（601998.SH，00998.HK）以59.92万元的人均薪酬位居榜首，招商银行（600036.SH，003968.HK）以56.49万元的人均薪酬紧随其后，兴业银行（601166.SH）以56.42万元位列第三，与招商银行几乎持平。2025年，9家股份行人均薪酬49.44万元，与2024年相比，整体微降约2.53%，这也表明在银行业净息差收窄、利润增速放缓的大背景下，薪酬增长已进入平稳甚至局部收缩阶段。（第一财经）,,,0,https://wap.cj.sina.cn/pc/7x24/4798719,2026-04-06 19:40:47,2026-04-06 12:11:05,新浪财经7x24,https://finance.sina.com.cn/7x24/,internal_only_probe
sina_4798718,【清明假期北京市重点商圈客流量近2500万人次】记者从北京市商务局了解到，清明假期三天（4月4日至6日），北京全市60个重点商圈客流量2466.9万人次，消费金额65.3亿元，同比增长0.8%。重点监测的百货、超市、专业专卖店、餐饮和电商等业态企业实现销售额29.5亿元。（新华社）,【清明假期北京市重点商圈客流量近2500万人次】记者从北京市商务局了解到，清明假期三天（4月4日至6日），北京全市60个重点商圈客流量2466.9万人次，消费金额65.3亿元，同比增长0.8%。重点监测的百货、超市、专业专卖店、餐饮和电商等业态企业实现销售额29.5亿元。（新华社）,【清明假期北京市重点商圈客流量近2500万人次】记者从北京市商务局了解到，清明假期三天（4月4日至6日），北京全市60个重点商圈客流量2466.9万人次，消费金额65.3亿元，同比增长0.8%。重点监测的百货、超市、专业专卖店、餐饮和电商等业态企业实现销售额29.5亿元。（新华社）,,,0,https://wap.cj.sina.cn/pc/7x24/4798718,2026-04-06 19:39:32,2026-04-06 12:11:05,新浪财经7x24,https://finance.sina.com.cn/7x24/,internal_only_probe
sina_4798717,以色列国防军：昨日，以色列空军根据以军精准情报，在德黑兰实施打击，清除了自 2019 年起担任圣城旅特种作战部队（840 部队）指挥官的阿斯加尔・巴盖里。,以色列国防军：昨日，以色列空军根据以军精准情报，在德黑兰实施打击，清除了自 2019 年起担任圣城旅特种作战部队（840 部队）指挥官的阿斯加尔・巴盖里。,以色列国防军：昨日，以色列空军根据以军精准情报，在德黑兰实施打击，清除了自 2019 年起担任圣城旅特种作战部队（840 部队）指挥官的阿斯加尔・巴盖里。,,,0,https://wap.cj.sina.cn/pc/7x24/4798717,2026-04-06 19:39:02,2026-04-06 12:11:05,新浪财经7x24,https://finance.sina.com.cn/7x24/,internal_only_probe
sina_4798716,伊朗阿萨鲁耶两家公用事业公司遇袭，石化装置电力供应中断。,伊朗阿萨鲁耶两家公用事业公司遇袭，石化装置电力供应中断。,伊朗阿萨鲁耶两家公用事业公司遇袭，石化装置电力供应中断。,,,0,https://wap.cj.sina.cn/pc/7x24/4798716,2026-04-06 19:35:49,2026-04-06 12:11:05,新浪财经7x24,https://finance.sina.com.cn/7x24/,internal_only_probe
sina_4798715,【央行即将开展8000亿元买断式逆回购】为保持银行体系流动性充裕，4月7日，中国人民银行将以固定数量、利率招标、多重价位中标方式开展8000亿元买断式逆回购操作，期限为3个月（89天），到期日为2026年7月5日（遇节假日顺延）。（央视财经）,【央行即将开展8000亿元买断式逆回购】为保持银行体系流动性充裕，4月7日，中国人民银行将以固定数量、利率招标、多重价位中标方式开展8000亿元买断式逆回购操作，期限为3个月（89天），到期日为2026年7月5日（遇节假日顺延）。（央视财经）,【央行即将开展8000亿元买断式逆回购】为保持银行体系流动性充裕，4月7日，中国人民银行将以固定数量、利率招标、多重价位中标方式开展8000亿元买断式逆回购操作，期限为3个月（89天），到期日为2026年7月5日（遇节假日顺延）。（央视财经）,,,0,https://wap.cj.sina.cn/pc/7x24/4798715,2026-04-06 19:35:39,2026-04-06 12:11:05,新浪财经7x24,https://finance.sina.com.cn/7x24/,internal_only_probe
sina_4798714,希腊能源部长：希腊将向受能源价格上涨影响的制造业提供援助。希腊将出台援助措施，保护工业免受能源价格上涨冲击。,希腊能源部长：希腊将向受能源价格上涨影响的制造业提供援助。希腊将出台援助措施，保护工业免受能源价格上涨冲击。,希腊能源部长：希腊将向受能源价格上涨影响的制造业提供援助。希腊将出台援助措施，保护工业免受能源价格上涨冲击。,,,0,https://wap.cj.sina.cn/pc/7x24/4798714,2026-04-06 19:34:35,2026-04-06 12:11:05,新浪财经7x24,https://finance.sina.com.cn/7x24/,internal_only_probe
